clip_id,dasakam,verse,half,split,audio_path,text_path,text_devanagari,duration_s,sample_rate,channels,bit_depth,model_characters,characters_per_s,issues
nar_046_006_1,46,6,1,train,/Users/shankararamasharma/Desktop/Vyoma Linguistic Labs/AI - AI Projects/Narayaneeyam/Dashakam 46/Narayaneeyam Dasakam 46.6.1.flac,/Users/shankararamasharma/Desktop/Vyoma Linguistic Labs/AI - AI Projects/Narayaneeyam/Dashakam 46/Narayaneeyam Dashakam 46.6.1.txt,अपि मृल्लवदर्शनोत्सुकां जननीं तां बहु तर्पयन्निव ।,8.547029,44100,2,16,43,5.031,
nar_046_006_2,46,6,2,train,/Users/shankararamasharma/Desktop/Vyoma Linguistic Labs/AI - AI Projects/Narayaneeyam/Dashakam 46/Narayaneeyam Dasakam 46.6.2.flac,/Users/shankararamasharma/Desktop/Vyoma Linguistic Labs/AI - AI Projects/Narayaneeyam/Dashakam 46/Narayaneeyam Dashakam 46.6.2.txt,पृथिवीं निखिलां न केवलं भुवनान्यप्यखिलान्यदीदृशः ॥,9.099388,44100,2,16,44,4.8355,
nar_046_007_1,46,7,1,train,/Users/shankararamasharma/Desktop/Vyoma Linguistic Labs/AI - AI Projects/Narayaneeyam/Dashakam 46/Narayaneeyam Dasakam 46.7.1.flac,/Users/shankararamasharma/Desktop/Vyoma Linguistic Labs/AI - AI Projects/Narayaneeyam/Dashakam 46/Narayaneeyam Dashakam 46.7.1.txt,कुहचिद्वनमम्बुधिः क्वचित् क्वचिदभ्रं कुहचिद्रसातलम् ।,8.122585,44100,2,16,48,5.9094,
nar_046_007_2,46,7,2,train,/Users/shankararamasharma/Desktop/Vyoma Linguistic Labs/AI - AI Projects/Narayaneeyam/Dashakam 46/Narayaneeyam Dasakam 46.7.2.flac,/Users/shankararamasharma/Desktop/Vyoma Linguistic Labs/AI - AI Projects/Narayaneeyam/Dashakam 46/Narayaneeyam Dashakam 46.7.2.txt,मनुजा दनुजाः क्वचित्सुरा: ददृशे किं न तदा त्वदानने ॥,9.256372,44100,2,16,42,4.5374,
nar_046_008_1,46,8,1,train,/Users/shankararamasharma/Desktop/Vyoma Linguistic Labs/AI - AI Projects/Narayaneeyam/Dashakam 46/Narayaneeyam Dasakam 46.8.1.flac,/Users/shankararamasharma/Desktop/Vyoma Linguistic Labs/AI - AI Projects/Narayaneeyam/Dashakam 46/Narayaneeyam Dashakam 46.8.1.txt,कलशाम्बुधिशायिनं पुनः परवैकुण्ठपदाधिवासिनम् ।,8.506327,44100,2,16,41,4.8199,
nar_046_008_2,46,8,2,train,/Users/shankararamasharma/Desktop/Vyoma Linguistic Labs/AI - AI Projects/Narayaneeyam/Dashakam 46/Narayaneeyam Dasakam 46.8.2.flac,/Users/shankararamasharma/Desktop/Vyoma Linguistic Labs/AI - AI Projects/Narayaneeyam/Dashakam 46/Narayaneeyam Dashakam 46.8.2.txt,स्वपुरश्च निजार्भकात्मकं कतिधा त्वां न ददर्श सा मुखे ॥,9.128458,44100,2,16,45,4.9296,
nar_046_009_1,46,9,1,train,/Users/shankararamasharma/Desktop/Vyoma Linguistic Labs/AI - AI Projects/Narayaneeyam/Dashakam 46/Narayaneeyam Dasakam 46.9.1.flac,/Users/shankararamasharma/Desktop/Vyoma Linguistic Labs/AI - AI Projects/Narayaneeyam/Dashakam 46/Narayaneeyam Dashakam 46.9.1.txt,विकसद्भुवने मुखोदरे ननु भूयोऽपि तथाविधाननः ।,8.134218,44100,2,16,38,4.6716,
nar_046_009_2,46,9,2,train,/Users/shankararamasharma/Desktop/Vyoma Linguistic Labs/AI - AI Projects/Narayaneeyam/Dashakam 46/Narayaneeyam Dasakam 46.9.2.flac,/Users/shankararamasharma/Desktop/Vyoma Linguistic Labs/AI - AI Projects/Narayaneeyam/Dashakam 46/Narayaneeyam Dashakam 46.9.2.txt,अनया स्फुटमीक्षितो भवान् अनवस्थां जगतां बतातनोत् ॥,9.407551,44100,2,16,43,4.5708,
nar_046_010_1,46,10,1,train,/Users/shankararamasharma/Desktop/Vyoma Linguistic Labs/AI - AI Projects/Narayaneeyam/Dashakam 46/Narayaneeyam Dasakam 46.10.1.flac,/Users/shankararamasharma/Desktop/Vyoma Linguistic Labs/AI - AI Projects/Narayaneeyam/Dashakam 46/Narayaneeyam Dashakam 46.10.1.txt,धृततत्त्वधियं तदा क्षणं जननीं तां प्रणयेन मोहयन् ।,8.773787,44100,2,16,42,4.787,
nar_046_010_2,46,10,2,train,/Users/shankararamasharma/Desktop/Vyoma Linguistic Labs/AI - AI Projects/Narayaneeyam/Dashakam 46/Narayaneeyam Dasakam 46.10.2.flac,/Users/shankararamasharma/Desktop/Vyoma Linguistic Labs/AI - AI Projects/Narayaneeyam/Dashakam 46/Narayaneeyam Dashakam 46.10.2.txt,स्तनमम्ब दिशेत्युपासजन् भगवन्नद्भुतबाल पाहि माम् ॥,8.314467,44100,2,16,44,5.292,
nar_047_001_1,47,1,1,train,/Users/shankararamasharma/Desktop/Vyoma Linguistic Labs/AI - AI Projects/Narayaneeyam/Dashakam 47/Dashakam 47 .1.1.flac,/Users/shankararamasharma/Desktop/Vyoma Linguistic Labs/AI - AI Projects/Narayaneeyam/Dashakam 47/Narayaneeyam Dashakam 47.1.1.txt,एकदा दधिविमाथकारिणीं मातरं समुपसेदिवान् भवान् ।,8.07525,16000,2,16,41,5.0772,sample_rate_below_24khz
nar_047_001_2,47,1,2,train,/Users/shankararamasharma/Desktop/Vyoma Linguistic Labs/AI - AI Projects/Narayaneeyam/Dashakam 47/Dashakam 47.1.2.flac,/Users/shankararamasharma/Desktop/Vyoma Linguistic Labs/AI - AI Projects/Narayaneeyam/Dashakam 47/Narayaneeyam Dashakam 47.1.2.txt,स्तन्यलोलुपतया निवारयन् अङ्कमेत्य पपिवान्पयोधरौ ॥,8.38425,16000,2,16,44,5.2479,sample_rate_below_24khz
nar_047_002_1,47,2,1,train,/Users/shankararamasharma/Desktop/Vyoma Linguistic Labs/AI - AI Projects/Narayaneeyam/Dashakam 47/Dashakam 47.2.1.flac,/Users/shankararamasharma/Desktop/Vyoma Linguistic Labs/AI - AI Projects/Narayaneeyam/Dashakam 47/Narayaneeyam Dashakam 47.2.1.txt,अर्धपीतकुचकुड्मले त्वयि- स्निग्धहासमधुराननाम्बुजे ।,8.497188,16000,2,16,47,5.5312,sample_rate_below_24khz
nar_047_002_2,47,2,2,train,/Users/shankararamasharma/Desktop/Vyoma Linguistic Labs/AI - AI Projects/Narayaneeyam/Dashakam 47/Dashakam 47.2.2.flac,/Users/shankararamasharma/Desktop/Vyoma Linguistic Labs/AI - AI Projects/Narayaneeyam/Dashakam 47/Narayaneeyam Dashakam 47.2.2.txt,दुग्धमीश दहने परिस्रुतं धर्तुमाशु जननी जगाम ते ॥,8.758625,16000,2,16,40,4.5669,sample_rate_below_24khz
nar_047_003_1,47,3,1,train,/Users/shankararamasharma/Desktop/Vyoma Linguistic Labs/AI - AI Projects/Narayaneeyam/Dashakam 47/Dashakam 47.3.1.flac,/Users/shankararamasharma/Desktop/Vyoma Linguistic Labs/AI - AI Projects/Narayaneeyam/Dashakam 47/Narayaneeyam Dashakam 47.3.1.txt,सामि-पीत-रसभङ्ग-सङ्गत- क्रोधभार-परिभूत-चेतसा ।,8.342688,16000,2,16,43,5.1542,sample_rate_below_24khz
nar_047_003_2,47,3,2,train,/Users/shankararamasharma/Desktop/Vyoma Linguistic Labs/AI - AI Projects/Narayaneeyam/Dashakam 47/Dashakam 47.3.2.flac,/Users/shankararamasharma/Desktop/Vyoma Linguistic Labs/AI - AI Projects/Narayaneeyam/Dashakam 47/Narayaneeyam Dashakam 47.3.2.txt,मन्थ-दण्डमुपगृह्य पाटितं हन्त देव दधिभाजनं त्वया ॥,9.043812,16000,2,16,43,4.7546,sample_rate_below_24khz
nar_047_004_1,47,4,1,train,/Users/shankararamasharma/Desktop/Vyoma Linguistic Labs/AI - AI Projects/Narayaneeyam/Dashakam 47/Dashakam 47.4.1.flac,/Users/shankararamasharma/Desktop/Vyoma Linguistic Labs/AI - AI Projects/Narayaneeyam/Dashakam 47/Narayaneeyam Dashakam 47.4.1.txt,उच्चलद्ध्वनितमुच्चकैस्तदा सन्निशम्य जननी समाद्रुता ।,8.681375,16000,2,16,47,5.4139,sample_rate_below_24khz
nar_047_004_2,47,4,2,train,/Users/shankararamasharma/Desktop/Vyoma Linguistic Labs/AI - AI Projects/Narayaneeyam/Dashakam 47/Dashakam 47.4.2.flac,/Users/shankararamasharma/Desktop/Vyoma Linguistic Labs/AI - AI Projects/Narayaneeyam/Dashakam 47/Narayaneeyam Dashakam 47.4.2.txt,त्वद्यशोविसरवद्ददर्श सा सद्य एव दधि विस्तृतं क्षितौ ॥,8.59225,16000,2,16,45,5.2373,sample_rate_below_24khz
nar_047_005_1,47,5,1,train,/Users/shankararamasharma/Desktop/Vyoma Linguistic Labs/AI - AI Projects/Narayaneeyam/Dashakam 47/Dashakam 47.5.1.flac,/Users/shankararamasharma/Desktop/Vyoma Linguistic Labs/AI - AI Projects/Narayaneeyam/Dashakam 47/Narayaneeyam Dashakam 47.5.1.txt,वेदमार्ग-परिमार्गितं रुषा त्वामवीक्ष्य परिमार्गयन्त्यसौ ।,9.127,16000,2,16,52,5.6974,sample_rate_below_24khz
nar_047_005_2,47,5,2,train,/Users/shankararamasharma/Desktop/Vyoma Linguistic Labs/AI - AI Projects/Narayaneeyam/Dashakam 47/Dashakam 47.5.2.flac,/Users/shankararamasharma/Desktop/Vyoma Linguistic Labs/AI - AI Projects/Narayaneeyam/Dashakam 47/Narayaneeyam Dashakam 47.5.2.txt,सन्ददर्श सुकृतिन्युलूखले दीयमान-नवनीतमोतवे ॥,8.79425,16000,2,16,40,4.5484,sample_rate_below_24khz
nar_047_006_1,47,6,1,train,/Users/shankararamasharma/Desktop/Vyoma Linguistic Labs/AI - AI Projects/Narayaneeyam/Dashakam 47/Dashakam 47.6.1.flac,/Users/shankararamasharma/Desktop/Vyoma Linguistic Labs/AI - AI Projects/Narayaneeyam/Dashakam 47/Narayaneeyam Dashakam 47.6.1.txt,त्वां प्रगृह्य बत भीति-भावना- भासुरानन-सरोजमाशु सा ।,9.00225,16000,2,16,45,4.9988,sample_rate_below_24khz
nar_047_006_2,47,6,2,train,/Users/shankararamasharma/Desktop/Vyoma Linguistic Labs/AI - AI Projects/Narayaneeyam/Dashakam 47/Dashakam 47.6.2.flac,/Users/shankararamasharma/Desktop/Vyoma Linguistic Labs/AI - AI Projects/Narayaneeyam/Dashakam 47/Narayaneeyam Dashakam 47.6.2.txt,रोष-रूषितमुखी सखीपुर: बन्धनाय रशनामुपाददे ॥,9.097312,16000,2,16,37,4.0671,sample_rate_below_24khz
nar_047_007_1,47,7,1,train,/Users/shankararamasharma/Desktop/Vyoma Linguistic Labs/AI - AI Projects/Narayaneeyam/Dashakam 47/Dashakam 47.7.1.flac,/Users/shankararamasharma/Desktop/Vyoma Linguistic Labs/AI - AI Projects/Narayaneeyam/Dashakam 47/Narayaneeyam Dashakam 47.7.1.txt,बन्धुमिच्छति यमेव सज्जन: तं भवन्तमयि बन्धुमिच्छती ।,8.752688,16000,2,16,43,4.9128,sample_rate_below_24khz
nar_047_007_2,47,7,2,train,/Users/shankararamasharma/Desktop/Vyoma Linguistic Labs/AI - AI Projects/Narayaneeyam/Dashakam 47/Dashakam 47.7.2.flac,/Users/shankararamasharma/Desktop/Vyoma Linguistic Labs/AI - AI Projects/Narayaneeyam/Dashakam 47/Narayaneeyam Dashakam 47.7.2.txt,सा नियुज्य रशनागुणान्बहून् द्व्यङ्गुलोनमखिलं किलैक्षत ॥,9.595688,16000,2,16,49,5.1065,sample_rate_below_24khz
nar_047_008_1,47,8,1,train,/Users/shankararamasharma/Desktop/Vyoma Linguistic Labs/AI - AI Projects/Narayaneeyam/Dashakam 47/Dashakam 47.8.1.flac,/Users/shankararamasharma/Desktop/Vyoma Linguistic Labs/AI - AI Projects/Narayaneeyam/Dashakam 47/Narayaneeyam Dashakam 47.8.1.txt,विस्मितोत्स्मित सखीजनेक्षितां स्विन्नसन्न-वपुषं निरीक्ष्य ताम् ।,9.418188,16000,2,16,58,6.1583,sample_rate_below_24khz
nar_047_008_2,47,8,2,train,/Users/shankararamasharma/Desktop/Vyoma Linguistic Labs/AI - AI Projects/Narayaneeyam/Dashakam 47/Dashakam 47.8.2.flac,/Users/shankararamasharma/Desktop/Vyoma Linguistic Labs/AI - AI Projects/Narayaneeyam/Dashakam 47/Narayaneeyam Dashakam 47.8.2.txt,नित्य-मुक्त-वपुरप्यहो हरे बन्धमेव कृपयाऽन्वमन्यथाः ॥,9.269625,16000,2,16,47,5.0703,sample_rate_below_24khz
nar_047_009_1,47,9,1,train,/Users/shankararamasharma/Desktop/Vyoma Linguistic Labs/AI - AI Projects/Narayaneeyam/Dashakam 47/Dashakam 47.9.1.flac,/Users/shankararamasharma/Desktop/Vyoma Linguistic Labs/AI - AI Projects/Narayaneeyam/Dashakam 47/Narayaneeyam Dashakam 47.9.1.txt,स्थीयतां चिरमुलूखले खल इत्यागता भवनमेव सा यदा ।,8.497188,16000,2,16,39,4.5898,sample_rate_below_24khz
nar_047_009_2,47,9,2,train,/Users/shankararamasharma/Desktop/Vyoma Linguistic Labs/AI - AI Projects/Narayaneeyam/Dashakam 47/Dashakam 47.9.2.flac,/Users/shankararamasharma/Desktop/Vyoma Linguistic Labs/AI - AI Projects/Narayaneeyam/Dashakam 47/Narayaneeyam Dashakam 47.9.2.txt,प्रागुलूखल-बिलान्तरे तदा सर्पिरर्पितमदन्नवास्थिथा: ॥,9.483562,16000,2,16,47,4.9559,sample_rate_below_24khz
nar_047_010_1,47,10,1,train,/Users/shankararamasharma/Desktop/Vyoma Linguistic Labs/AI - AI Projects/Narayaneeyam/Dashakam 47/Dashakam 47.10.1.flac,/Users/shankararamasharma/Desktop/Vyoma Linguistic Labs/AI - AI Projects/Narayaneeyam/Dashakam 47/Narayaneeyam Dashakam 47.10.1.txt,यद्यपाशसुगमो विभो भवान् संयतः किमु सपाशयाऽनया ।,9.174563,16000,2,16,40,4.3599,sample_rate_below_24khz
nar_047_010_2,47,10,2,train,/Users/shankararamasharma/Desktop/Vyoma Linguistic Labs/AI - AI Projects/Narayaneeyam/Dashakam 47/Dashakam 47.10.2.flac,/Users/shankararamasharma/Desktop/Vyoma Linguistic Labs/AI - AI Projects/Narayaneeyam/Dashakam 47/Narayaneeyam Dashakam 47.10.2.txt,एवमादि दिविजैरभिष्टुत: वातनाथ परिपाहि मां गदात् ॥,9.263687,16000,2,16,41,4.4259,sample_rate_below_24khz
nar_048_001_1,48,1,1,train,/Users/shankararamasharma/Desktop/Vyoma Linguistic Labs/AI - AI Projects/Narayaneeyam/Dashakam 48/Narayaneeyam Dasakam 48.1.1.flac,/Users/shankararamasharma/Desktop/Vyoma Linguistic Labs/AI - AI Projects/Narayaneeyam/Dashakam 48/Narayaneeyam Dashakam 48.1.1.txt,मुदा सुरौघैस्त्वमुदार-सम्मदै: उदीर्य दामोदर इत्यभिष्टुतः ।,9.176032,44100,2,16,51,5.558,
nar_048_001_2,48,1,2,train,/Users/shankararamasharma/Desktop/Vyoma Linguistic Labs/AI - AI Projects/Narayaneeyam/Dashakam 48/Narayaneeyam Dasakam 48.1.2.flac,/Users/shankararamasharma/Desktop/Vyoma Linguistic Labs/AI - AI Projects/Narayaneeyam/Dashakam 48/Narayaneeyam Dashakam 48.1.2.txt,मृदूदरः स्वैरमुलूखले लगन् अदूरतो द्वौ ककुभावुदैक्षथाः ॥,9.907506,44100,2,16,48,4.8448,
nar_048_002_1,48,2,1,train,/Users/shankararamasharma/Desktop/Vyoma Linguistic Labs/AI - AI Projects/Narayaneeyam/Dashakam 48/Narayaneeyam Dasakam 48.2.1.flac,/Users/shankararamasharma/Desktop/Vyoma Linguistic Labs/AI - AI Projects/Narayaneeyam/Dashakam 48/Narayaneeyam Dashakam 48.2.1.txt,कुबेरसूनुर्नलकूबराभिधः परो मणिग्रीव इति प्रथां गतः ।,9.685442,44100,2,16,45,4.6461,
nar_048_002_2,48,2,2,train,/Users/shankararamasharma/Desktop/Vyoma Linguistic Labs/AI - AI Projects/Narayaneeyam/Dashakam 48/Narayaneeyam Dasakam 48.2.2.flac,/Users/shankararamasharma/Desktop/Vyoma Linguistic Labs/AI - AI Projects/Narayaneeyam/Dashakam 48/Narayaneeyam Dashakam 48.2.2.txt,महेश-सेवाधिगत-श्रियोन्मदौ चिरं किल त्वद्विमुखावखेलताम् ॥,9.933628,44100,2,16,51,5.1341,
nar_048_003_1,48,3,1,train,/Users/shankararamasharma/Desktop/Vyoma Linguistic Labs/AI - AI Projects/Narayaneeyam/Dashakam 48/Narayaneeyam Dasakam 48.3.1.flac,/Users/shankararamasharma/Desktop/Vyoma Linguistic Labs/AI - AI Projects/Narayaneeyam/Dashakam 48/Narayaneeyam Dashakam 48.3.1.txt,सुरापगायां किल तौ मदोत्कटौ सुरापगायद्बहुयौवता-वृतौ ।,10.05771,44100,2,16,46,4.5736,
nar_048_003_2,48,3,2,train,/Users/shankararamasharma/Desktop/Vyoma Linguistic Labs/AI - AI Projects/Narayaneeyam/Dashakam 48/Narayaneeyam Dasakam 48.3.2.flac,/Users/shankararamasharma/Desktop/Vyoma Linguistic Labs/AI - AI Projects/Narayaneeyam/Dashakam 48/Narayaneeyam Dashakam 48.3.2.txt,विवाससौ केलिपरौ स नारद: भवत्पदैकप्रवणो निरैक्षत ॥,9.802993,44100,2,16,41,4.1824,
nar_048_004_1,48,4,1,train,/Users/shankararamasharma/Desktop/Vyoma Linguistic Labs/AI - AI Projects/Narayaneeyam/Dashakam 48/Narayaneeyam Dasakam 48.4.1.flac,/Users/shankararamasharma/Desktop/Vyoma Linguistic Labs/AI - AI Projects/Narayaneeyam/Dashakam 48/Narayaneeyam Dashakam 48.4.1.txt,भिया प्रियालोकमुपात्तवाससं पुरो निरीक्ष्यापि मदान्धचेतसौ ।,9.861791,44100,2,16,52,5.2729,
nar_048_004_2,48,4,2,train,/Users/shankararamasharma/Desktop/Vyoma Linguistic Labs/AI - AI Projects/Narayaneeyam/Dashakam 48/Narayaneeyam Dasakam 48.4.2.flac,/Users/shankararamasharma/Desktop/Vyoma Linguistic Labs/AI - AI Projects/Narayaneeyam/Dashakam 48/Narayaneeyam Dashakam 48.4.2.txt,इमौ भवद्भक्त्युपशान्ति-सिद्धये मुनिर्जगौ शान्तिमृते कुतस्सुखम् ॥,9.646259,44100,2,16,58,6.0127,
nar_048_005_1,48,5,1,train,/Users/shankararamasharma/Desktop/Vyoma Linguistic Labs/AI - AI Projects/Narayaneeyam/Dashakam 48/Narayaneeyam Dasakam 48.5.1.flac,/Users/shankararamasharma/Desktop/Vyoma Linguistic Labs/AI - AI Projects/Narayaneeyam/Dashakam 48/Narayaneeyam Dashakam 48.5.1.txt,युवामवाप्तौ ककुभात्मतां चिरं हरिं निरीक्ष्याथ पदं स्वमाप्नुतम् ।,10.083832,44100,2,16,56,5.5534,
nar_048_005_2,48,5,2,train,/Users/shankararamasharma/Desktop/Vyoma Linguistic Labs/AI - AI Projects/Narayaneeyam/Dashakam 48/Narayaneeyam Dasakam 48.5.2.flac,/Users/shankararamasharma/Desktop/Vyoma Linguistic Labs/AI - AI Projects/Narayaneeyam/Dashakam 48/Narayaneeyam Dashakam 48.5.2.txt,इतीरितौ तौ भवदीक्षणस्पृहां गतौ व्रजान्ते ककुभौ बभूवतुः ॥,10.35161,44100,2,16,48,4.637,
nar_048_006_1,48,6,1,train,/Users/shankararamasharma/Desktop/Vyoma Linguistic Labs/AI - AI Projects/Narayaneeyam/Dashakam 48/Narayaneeyam Dasakam 48.6.1.flac,/Users/shankararamasharma/Desktop/Vyoma Linguistic Labs/AI - AI Projects/Narayaneeyam/Dashakam 48/Narayaneeyam Dashakam 48.6.1.txt,अतन्द्रमिन्द्रद्रुयुगं तथाविधं समेयुषा मन्थरगामिना त्वया ।,9.796463,44100,2,16,52,5.308,
nar_048_006_2,48,6,2,train,/Users/shankararamasharma/Desktop/Vyoma Linguistic Labs/AI - AI Projects/Narayaneeyam/Dashakam 48/Narayaneeyam Dasakam 48.6.2.flac,/Users/shankararamasharma/Desktop/Vyoma Linguistic Labs/AI - AI Projects/Narayaneeyam/Dashakam 48/Narayaneeyam Dashakam 48.6.2.txt,तिरायितोलूखलरोधनिर्धुतौ चिराय जीर्णौ परिपातितौ तरू ॥,9.966281,44100,2,16,46,4.6156,
nar_048_007_1,48,7,1,train,/Users/shankararamasharma/Desktop/Vyoma Linguistic Labs/AI - AI Projects/Narayaneeyam/Dashakam 48/Narayaneeyam Dasakam 48.7.1.flac,/Users/shankararamasharma/Desktop/Vyoma Linguistic Labs/AI - AI Projects/Narayaneeyam/Dashakam 48/Narayaneeyam Dashakam 48.7.1.txt,अभाजि शाखिद्वितयं यदा त्वया तदैव तद्गर्भतलान्निरेयुषा ।,9.705034,44100,2,16,48,4.9459,
nar_048_007_2,48,7,2,train,/Users/shankararamasharma/Desktop/Vyoma Linguistic Labs/AI - AI Projects/Narayaneeyam/Dashakam 48/Narayaneeyam Dasakam 48.7.2.flac,/Users/shankararamasharma/Desktop/Vyoma Linguistic Labs/AI - AI Projects/Narayaneeyam/Dashakam 48/Narayaneeyam Dashakam 48.7.2.txt,महात्विषा यक्षयुगेन तत्क्षणात् अभाजि गोविन्द भवानपि स्तवैः ॥,10.358141,44100,2,16,52,5.0202,
nar_048_008_1,48,8,1,train,/Users/shankararamasharma/Desktop/Vyoma Linguistic Labs/AI - AI Projects/Narayaneeyam/Dashakam 48/Narayaneeyam Dasakam 48.8.1.flac,/Users/shankararamasharma/Desktop/Vyoma Linguistic Labs/AI - AI Projects/Narayaneeyam/Dashakam 48/Narayaneeyam Dashakam 48.8.1.txt,इहान्यभक्तोऽपि समेष्यति क्रमात् भवन्तमेतौ खलु रुद्रसेवकौ ।,10.005465,44100,2,16,51,5.0972,
nar_048_008_2,48,8,2,train,/Users/shankararamasharma/Desktop/Vyoma Linguistic Labs/AI - AI Projects/Narayaneeyam/Dashakam 48/Narayaneeyam Dasakam 48.8.2.flac,/Users/shankararamasharma/Desktop/Vyoma Linguistic Labs/AI - AI Projects/Narayaneeyam/Dashakam 48/Narayaneeyam Dashakam 48.8.2.txt,मुनिप्रसादाद्भवदङ्घ्रिमागतौ गतौ वृणानौ खलु भक्तिमुत्तमाम् ॥,10.116485,44100,2,16,53,5.239,
nar_048_009_1,48,9,1,train,/Users/shankararamasharma/Desktop/Vyoma Linguistic Labs/AI - AI Projects/Narayaneeyam/Dashakam 48/Narayaneeyam Dasakam 48.9.1.flac,/Users/shankararamasharma/Desktop/Vyoma Linguistic Labs/AI - AI Projects/Narayaneeyam/Dashakam 48/Narayaneeyam Dashakam 48.9.1.txt,ततस्तरूद्दारण-दारुणारव- प्रकम्पि-सम्पातिनि गोपमण्डले ।,9.15644,44100,2,16,50,5.4606,
nar_048_009_2,48,9,2,train,/Users/shankararamasharma/Desktop/Vyoma Linguistic Labs/AI - AI Projects/Narayaneeyam/Dashakam 48/Narayaneeyam Dasakam 48.9.2.flac,/Users/shankararamasharma/Desktop/Vyoma Linguistic Labs/AI - AI Projects/Narayaneeyam/Dashakam 48/Narayaneeyam Dashakam 48.9.2.txt,विलज्जित-त्वज्जननी-मुखेक्षिणा व्यमोक्षि नन्देन भवान्विमोक्षदः ॥,10.429977,44100,2,16,58,5.5609,
nar_048_010_1,48,10,1,train,/Users/shankararamasharma/Desktop/Vyoma Linguistic Labs/AI - AI Projects/Narayaneeyam/Dashakam 48/Narayaneeyam Dasakam 48.10.1.flac,/Users/shankararamasharma/Desktop/Vyoma Linguistic Labs/AI - AI Projects/Narayaneeyam/Dashakam 48/Narayaneeyam Dashakam 48.10.1.txt,महीरुहोर्मध्यगतो बतार्भक: हरेः प्रभावादपरिक्षतोऽधुना ।,10.384263,44100,2,16,48,4.6224,
nar_048_010_2,48,10,2,train,/Users/shankararamasharma/Desktop/Vyoma Linguistic Labs/AI - AI Projects/Narayaneeyam/Dashakam 48/Narayaneeyam Dasakam 48.10.2.flac,/Users/shankararamasharma/Desktop/Vyoma Linguistic Labs/AI - AI Projects/Narayaneeyam/Dashakam 48/Narayaneeyam Dashakam 48.10.2.txt,इति ब्रुवाणैर्गमितो गृहं भवान् मरुत्पुराधीश्वर पाहि मां गदात् ॥,11.187574,44100,2,16,54,4.8268,
nar_049_001_1,49,1,1,train,/Users/shankararamasharma/Desktop/Vyoma Linguistic Labs/AI - AI Projects/Narayaneeyam/Dashakam 49/Narayaneeyam Dasakam 49.1.1.flac,/Users/shankararamasharma/Desktop/Vyoma Linguistic Labs/AI - AI Projects/Narayaneeyam/Dashakam 49/Narayaneeyam Dashakam 49.1.1.txt,भवत्प्रभावाविदुरा हि गोपा: तरुप्रपातादिकमत्र गोष्ठे ।,8.828912,44100,2,16,46,5.2102,
nar_049_001_2,49,1,2,train,/Users/shankararamasharma/Desktop/Vyoma Linguistic Labs/AI - AI Projects/Narayaneeyam/Dashakam 49/Narayaneeyam Dasakam 49.1.2.flac,/Users/shankararamasharma/Desktop/Vyoma Linguistic Labs/AI - AI Projects/Narayaneeyam/Dashakam 49/Narayaneeyam Dashakam 49.1.2.txt,अहेतुमुत्पातगणं विशङ्क्य प्रयातुमन्यत्र मनो वितेनुः ॥,8.469093,44100,2,16,47,5.5496,
nar_049_002_1,49,2,1,train,/Users/shankararamasharma/Desktop/Vyoma Linguistic Labs/AI - AI Projects/Narayaneeyam/Dashakam 49/Narayaneeyam Dasakam 49.2.1.flac,/Users/shankararamasharma/Desktop/Vyoma Linguistic Labs/AI - AI Projects/Narayaneeyam/Dashakam 49/Narayaneeyam Dashakam 49.2.1.txt,तत्रोपनन्दाभिध-गोपवर्य: जगौ भवत्प्रेरणयैव नूनम् ।,8.837846,44100,2,16,43,4.8654,
nar_049_002_2,49,2,2,train,/Users/shankararamasharma/Desktop/Vyoma Linguistic Labs/AI - AI Projects/Narayaneeyam/Dashakam 49/Narayaneeyam Dasakam 49.2.2.flac,/Users/shankararamasharma/Desktop/Vyoma Linguistic Labs/AI - AI Projects/Narayaneeyam/Dashakam 49/Narayaneeyam Dashakam 49.2.2.txt,इतः प्रतीच्यां विपिनं मनोज्ञं वृन्दावनं नाम विराजतीति ॥,8.873515,44100,2,16,47,5.2967,
nar_049_003_1,49,3,1,train,/Users/shankararamasharma/Desktop/Vyoma Linguistic Labs/AI - AI Projects/Narayaneeyam/Dashakam 49/Narayaneeyam Dasakam 49.3.1.flac,/Users/shankararamasharma/Desktop/Vyoma Linguistic Labs/AI - AI Projects/Narayaneeyam/Dashakam 49/Narayaneeyam Dashakam 49.3.1.txt,बृहद्वनं तत्खलु नन्दमुख्या: विधाय गौष्ठीनमथ क्षणेन ।,9.444467,44100,2,16,44,4.6588,
nar_049_003_2,49,3,2,train,/Users/shankararamasharma/Desktop/Vyoma Linguistic Labs/AI - AI Projects/Narayaneeyam/Dashakam 49/Narayaneeyam Dasakam 49.3.2.flac,/Users/shankararamasharma/Desktop/Vyoma Linguistic Labs/AI - AI Projects/Narayaneeyam/Dashakam 49/Narayaneeyam Dashakam 49.3.2.txt,त्वदन्वितत्वज्जननी-निविष्ट- गरिष्ठयानानुगता विचेलुः ॥,8.136054,44100,2,16,49,6.0226,
